,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,hour,dayofweek,discomfort_index,peak,temp(difference),ideal,sticky,rainyday,temp_scaled,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,hw_0,hw_1,hw_2,hw_3,hw_4,hw_5,hw_6,hw_7,hw_8,hw_9,hw_10,hw_11,hw_12,hw_13,hw_14,hw_15,hw_16,hw_17,hw_18,hw_19,hw_20,hw_21,hw_22,hw_23
1941,2011-08-23 21:00:00,fall,0,1,1,25.42,31.06,57,13.791270504871532,0,8,23,21,Tuesday,73.08,0,-5.64,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1942,2011-08-23 22:00:00,fall,0,1,1,25.42,31.06,57,8.9981,0,8,23,22,Tuesday,73.08,0,-5.64,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1943,2011-08-23 23:00:00,fall,0,1,1,25.42,30.305,61,8.9981,0,8,23,23,Tuesday,73.52,0,-4.88,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1944,2011-08-24 00:00:00,fall,0,1,1,25.42,31.06,57,8.9981,0,8,24,0,Wednesday,73.08,0,-5.64,0,0,0,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,2011-08-24 01:00:00,fall,0,1,1,24.6,30.305,60,7.0015,0,8,24,1,Wednesday,72.26,0,-5.7,0,0,0,0.6041666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,2011-08-24 02:00:00,fall,0,1,1,23.78,27.275,68,8.9981,0,8,24,2,Wednesday,71.85,0,-3.49,0,0,0,0.5833333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,2011-08-24 03:00:00,fall,0,1,1,23.78,27.275,68,8.9981,0,8,24,3,Wednesday,71.85,0,-3.49,0,0,0,0.5833333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,2011-08-24 04:00:00,fall,0,1,1,22.96,26.515,73,7.0015,0,8,24,4,Wednesday,71.05,0,-3.56,0,0,0,0.5625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,2011-08-24 05:00:00,fall,0,1,1,22.96,26.515,73,7.0015,0,8,24,5,Wednesday,71.05,0,-3.56,0,0,0,0.5625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,2011-08-24 06:00:00,fall,0,1,1,22.96,26.515,73,13.791270504871532,0,8,24,6,Wednesday,71.05,0,-3.56,0,0,0,0.5625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,2011-08-24 07:00:00,fall,0,1,1,24.6,30.305,64,6.0032,0,8,24,7,Wednesday,72.66,0,-5.7,0,0,0,0.6041666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,2011-08-24 08:00:00,fall,0,1,1,25.42,30.305,69,8.9981,0,8,24,8,Wednesday,74.39,1,-4.88,0,0,0,0.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,2011-08-24 09:00:00,fall,0,1,1,26.24,30.305,69,16.9979,0,8,24,9,Wednesday,75.61,0,-4.07,0,0,0,0.6458333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,2011-08-24 10:00:00,fall,0,1,1,28.7,32.575,58,19.0012,0,8,24,10,Wednesday,77.73,0,-3.88,0,0,0,0.7083333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,2011-08-24 11:00:00,fall,0,1,1,29.52,33.335,54,19.9995,0,8,24,11,Wednesday,78.27,0,-3.82,0,0,0,0.7291666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1956,2011-08-24 12:00:00,fall,0,1,1,30.34,34.09,55,22.0028,0,8,24,12,Wednesday,79.53,1,-3.75,0,0,0,0.7499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1957,2011-08-24 13:00:00,fall,0,1,1,31.16,34.09,48,27.9993,0,8,24,13,Wednesday,79.48,1,-2.93,0,0,0,0.7708333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1958,2011-08-24 14:00:00,fall,0,1,1,31.16,34.09,48,27.9993,0,8,24,14,Wednesday,79.48,0,-2.93,0,0,0,0.7708333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1959,2011-08-24 15:00:00,fall,0,1,1,31.16,34.09,48,30.0026,0,8,24,15,Wednesday,79.48,0,-2.93,0,0,0,0.7708333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960,2011-08-24 16:00:00,fall,0,1,1,31.16,34.85,52,27.9993,0,8,24,16,Wednesday,80.14,0,-3.69,0,0,0,0.7708333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1961,2011-08-24 17:00:00,fall,0,1,1,31.16,34.85,52,23.9994,0,8,24,17,Wednesday,80.14,1,-3.69,0,0,0,0.7708333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1962,2011-08-24 18:00:00,fall,0,1,1,30.34,34.09,55,19.9995,0,8,24,18,Wednesday,79.53,1,-3.75,0,0,0,0.7499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1963,2011-08-24 19:00:00,fall,0,1,1,30.34,34.09,55,19.9995,0,8,24,19,Wednesday,79.53,0,-3.75,0,0,0,0.7499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1964,2011-08-24 20:00:00,fall,0,1,1,29.52,33.335,58,19.9995,0,8,24,20,Wednesday,78.87,0,-3.82,0,0,0,0.7291666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965,2011-08-24 21:00:00,fall,0,1,1,28.7,32.575,61,23.9994,0,8,24,21,Wednesday,78.16,0,-3.88,0,0,0,0.7083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1966,2011-08-24 22:00:00,fall,0,1,1,28.7,32.575,65,23.9994,0,8,24,22,Wednesday,78.72,0,-3.88,0,0,0,0.7083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1967,2011-08-24 23:00:00,fall,0,1,1,27.88,31.82,69,19.9995,0,8,24,23,Wednesday,78.06,0,-3.94,0,0,0,0.6874999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1968,2011-08-25 00:00:00,fall,0,1,1,27.88,31.82,74,19.9995,0,8,25,0,Thursday,78.73,0,-3.94,0,0,0,0.6874999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,2011-08-25 01:00:00,fall,0,1,1,27.88,31.82,69,26.0027,0,8,25,1,Thursday,78.06,0,-3.94,0,0,0,0.6874999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,2011-08-25 02:00:00,fall,0,1,1,27.88,31.82,69,26.0027,0,8,25,2,Thursday,78.06,0,-3.94,0,0,0,0.6874999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,2011-08-25 03:00:00,fall,0,1,1,27.06,31.06,74,22.0028,0,8,25,3,Thursday,77.46,0,-4.0,0,0,0,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,2011-08-25 04:00:00,fall,0,1,1,27.06,30.305,78,26.0027,0,8,25,4,Thursday,77.96,0,-3.25,0,0,0,0.6666666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,2011-08-25 05:00:00,fall,0,1,1,27.06,30.305,83,27.9993,0,8,25,5,Thursday,78.58,0,-3.25,0,0,0,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,2011-08-25 06:00:00,fall,0,1,1,27.06,30.305,83,22.0028,0,8,25,6,Thursday,78.58,0,-3.25,0,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,2011-08-25 07:00:00,fall,0,1,2,27.88,31.82,79,22.0028,0,8,25,7,Thursday,79.39,0,-3.94,0,0,0,0.6874999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,2011-08-25 08:00:00,fall,0,1,2,28.7,33.335,74,19.9995,0,8,25,8,Thursday,79.99,1,-4.64,0,0,0,0.7083333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,2011-08-25 09:00:00,fall,0,1,2,29.52,34.09,70,19.9995,0,8,25,9,Thursday,80.66,0,-4.57,0,0,0,0.7291666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,2011-08-25 10:00:00,fall,0,1,2,30.34,34.85,66,19.9995,0,8,25,10,Thursday,81.26,0,-4.51,0,1,0,0.7499999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,2011-08-25 11:00:00,fall,0,1,3,28.7,33.335,79,17.9546803030303,0,8,25,11,Thursday,80.7,0,-4.64,0,0,1,0.7083333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1980,2011-08-25 12:00:00,fall,0,1,3,28.7,33.335,79,17.9546803030303,0,8,25,12,Thursday,80.7,1,-4.64,0,0,1,0.7083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1981,2011-08-25 13:00:00,fall,0,1,1,28.7,33.335,79,7.0015,0,8,25,13,Thursday,80.7,1,-4.64,0,0,0,0.7083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1982,2011-08-25 14:00:00,fall,0,1,2,29.52,34.85,74,12.21106736842106,0,8,25,14,Thursday,81.26,0,-5.33,0,0,0,0.7291666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1983,2011-08-25 15:00:00,fall,0,1,2,30.34,34.85,70,12.21106736842106,0,8,25,15,Thursday,81.89,0,-4.51,0,1,0,0.7499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1984,2011-08-25 16:00:00,fall,0,1,1,29.52,35.605,84,13.791270504871532,0,8,25,16,Thursday,82.75,0,-6.08,0,0,0,0.7291666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1985,2011-08-25 17:00:00,fall,0,1,1,29.52,35.605,84,13.791270504871532,0,8,25,17,Thursday,82.75,1,-6.08,0,0,0,0.7291666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1986,2011-08-25 18:00:00,fall,0,1,2,29.52,35.605,84,8.9981,0,8,25,18,Thursday,82.75,1,-6.08,0,0,0,0.7291666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1987,2011-08-25 19:00:00,fall,0,1,2,27.06,30.305,78,22.0028,0,8,25,19,Thursday,77.96,0,-3.25,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1988,2011-08-25 20:00:00,fall,0,1,1,26.24,29.545,78,23.9994,0,8,25,20,Thursday,76.66,0,-3.31,0,0,0,0.6458333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1989,2011-08-25 21:00:00,fall,0,1,1,26.24,29.545,78,19.0012,0,8,25,21,Thursday,76.66,0,-3.31,0,0,0,0.6458333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1990,2011-08-25 22:00:00,fall,0,1,1,25.42,28.79,83,13.791270504871532,0,8,25,22,Thursday,75.91,0,-3.37,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1991,2011-08-25 23:00:00,fall,0,1,1,25.42,28.79,83,6.0032,0,8,25,23,Thursday,75.91,0,-3.37,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1992,2011-08-26 00:00:00,fall,0,1,1,25.42,28.79,83,8.9981,0,8,26,0,Friday,75.91,0,-3.37,0,0,0,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,2011-08-26 01:00:00,fall,0,1,1,25.42,28.79,83,13.791270504871532,0,8,26,1,Friday,75.91,0,-3.37,0,0,0,0.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,2011-08-26 02:00:00,fall,0,1,1,25.42,28.03,88,8.9981,0,8,26,2,Friday,76.45,0,-2.61,0,0,0,0.625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,2011-08-26 03:00:00,fall,0,1,1,24.6,27.275,88,7.0015,0,8,26,3,Friday,75.07,0,-2.67,0,0,0,0.6041666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,2011-08-26 04:00:00,fall,0,1,1,25.42,28.03,88,13.791270504871532,0,8,26,4,Friday,76.45,0,-2.61,0,0,0,0.625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,2011-08-26 05:00:00,fall,0,1,2,25.42,28.03,88,12.21106736842106,0,8,26,5,Friday,76.45,0,-2.61,0,0,0,0.625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,2011-08-26 06:00:00,fall,0,1,1,25.42,28.03,88,13.791270504871532,0,8,26,6,Friday,76.45,0,-2.61,0,0,0,0.625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,2011-08-26 07:00:00,fall,0,1,1,26.24,28.79,83,13.791270504871532,0,8,26,7,Friday,77.25,0,-2.55,0,0,0,0.6458333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2011-08-26 08:00:00,fall,0,1,1,27.06,30.305,83,7.0015,0,8,26,8,Friday,78.58,1,-3.25,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,2011-08-26 09:00:00,fall,0,1,1,28.7,33.335,74,13.791270504871532,0,8,26,9,Friday,79.99,0,-4.64,0,0,0,0.7083333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2011-08-26 10:00:00,fall,0,1,1,30.34,34.85,66,6.0032,0,8,26,10,Friday,81.26,0,-4.51,0,1,0,0.7499999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,2011-08-26 11:00:00,fall,0,1,2,31.16,35.605,62,12.21106736842106,0,8,26,11,Friday,81.8,0,-4.44,0,1,0,0.7708333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2004,2011-08-26 12:00:00,fall,0,1,2,31.16,36.365,66,7.0015,0,8,26,12,Friday,82.46,1,-5.21,0,1,0,0.7708333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005,2011-08-26 13:00:00,fall,0,1,2,31.98,37.12,59,7.0015,0,8,26,13,Friday,82.45,1,-5.14,0,0,0,0.7916666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006,2011-08-26 14:00:00,fall,0,1,1,32.8,38.635,59,13.791270504871532,0,8,26,14,Friday,83.59,0,-5.84,0,0,0,0.8124999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007,2011-08-26 15:00:00,fall,0,1,2,32.8,38.635,59,12.998,0,8,26,15,Friday,83.59,0,-5.84,0,0,0,0.8124999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008,2011-08-26 16:00:00,fall,0,1,1,31.98,37.12,62,7.0015,0,8,26,16,Friday,82.97,0,-5.14,0,1,0,0.7916666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,2011-08-26 17:00:00,fall,0,1,1,30.34,35.605,74,16.9979,0,8,26,17,Friday,82.52,1,-5.26,0,1,0,0.7499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,2011-08-26 18:00:00,fall,0,1,2,30.34,35.605,74,8.9981,0,8,26,18,Friday,82.52,1,-5.26,0,1,0,0.7499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,2011-08-26 19:00:00,fall,0,1,1,29.52,34.85,79,7.0015,0,8,26,19,Friday,82.0,0,-5.33,0,0,0,0.7291666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,2011-08-26 20:00:00,fall,0,1,1,29.52,34.85,79,6.0032,0,8,26,20,Friday,82.0,0,-5.33,0,0,0,0.7291666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,2011-08-26 21:00:00,fall,0,1,1,29.52,34.85,79,11.0014,0,8,26,21,Friday,82.0,0,-5.33,0,0,0,0.7291666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,2011-08-26 22:00:00,fall,0,1,1,29.52,34.85,79,7.0015,0,8,26,22,Friday,82.0,0,-5.33,0,0,0,0.7291666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,2011-08-26 23:00:00,fall,0,1,1,28.7,33.335,84,6.0032,0,8,26,23,Friday,81.4,0,-4.64,0,0,0,0.7083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,2011-08-27 00:00:00,fall,0,0,1,28.7,33.335,84,7.0015,0,8,27,0,Saturday,81.4,0,-4.64,0,0,0,0.7083333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2011-08-27 01:00:00,fall,0,0,1,28.7,33.335,84,11.0014,0,8,27,1,Saturday,81.4,0,-4.64,0,0,0,0.7083333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2011-08-27 02:00:00,fall,0,0,1,28.7,33.335,84,12.998,0,8,27,2,Saturday,81.4,0,-4.64,0,0,0,0.7083333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
