datetime,holiday,workingday,atemp,humidity,windspeed,rainyday,ideal,sticky,peak,temp(difference),discomfort_index,hour_0,hour_1,hour_2,hour_3,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hw_0,hw_1,hw_2,hw_3,hw_5,hw_6,hw_7,hw_8,hw_9,hw_10,hw_11,hw_12,hw_13,hw_14,hw_15,hw_16,hw_17,hw_18,hw_19,hw_20,hw_21,hw_22,hw_23,year_2012,dayofweek_0,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,season_2,season_3,season_4,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,log_count
2011-05-05 08:00:00,0,1,0.45754558675467055,0.5,0.21560898699251088,0,1,0,1,0.13016992625841614,0.45675848814862274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.089044875446846
2011-05-05 09:00:00,0,1,0.4914419957489652,0.44,0.25489423203258443,0,1,0,0,0.13401731324142352,0.4969036942131114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.220355825078324
2011-05-05 10:00:00,0,1,0.5253384047432598,0.39,0.25489423203258443,0,1,0,0,0.13818531580634819,0.5340593636557761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.859812404361672
2011-05-05 11:00:00,0,1,0.5423425439087146,0.36,0.4706346078044935,0,0,0,0,0.14010900929785186,0.5507153534059362,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.003946305945459
2011-05-05 12:00:00,0,1,0.5423425439087146,0.34,0.3529102614636711,0,1,0,1,0.14010900929785186,0.5477258167841127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.2832037287379885
2011-05-05 13:00:00,0,1,0.5593466830741693,0.3,0.6470897385363291,0,0,0,1,0.14203270278935556,0.5613922699124493,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.262690188904886
2011-05-05 14:00:00,0,1,0.5593466830741693,0.28,0.4706346078044935,0,0,0,0,0.14203270278935556,0.5581891949604955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.043425116919247
2011-05-05 15:00:00,0,1,0.5762389529030093,0.26,0.5293653921955066,0,0,0,0,0.14395639628085927,0.5735639547298742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.997212273764115
2011-05-05 16:00:00,0,1,0.5932430920684639,0.24,0.43134936276441993,0,0,0,0,0.1462007053542802,0.5882980995088619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.598421958998375
2011-05-05 17:00:00,0,1,0.5762389529030093,0.26,0.3921955065037446,0,0,0,1,0.14395639628085927,0.5735639547298742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.280395838960195
2011-05-05 18:00:00,0,1,0.5762389529030093,0.26,0.25489423203258443,0,0,0,1,0.14395639628085927,0.5735639547298742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.255750041753367
2011-05-05 19:00:00,0,1,0.5593466830741693,0.28,0.17645513073183552,0,0,0,0,0.14203270278935556,0.5581891949604955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.8916442118257715
2011-05-05 20:00:00,0,1,0.5253384047432598,0.34,0.09801602943108662,0,1,0,0,0.13818531580634819,0.5276532137518685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.556828061699537
2011-05-05 21:00:00,0,1,0.5253384047432598,0.36,0.13716988569176194,0,1,0,0,0.13818531580634819,0.5302156737134317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.198497031265826
2011-05-05 22:00:00,0,1,0.5084461349144199,0.39,0.13716988569176194,0,1,0,0,0.1362616223148445,0.513132607303011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.111987788356544
2011-05-05 23:00:00,0,1,0.4914419957489652,0.41000000000000003,0.13716988569176194,0,1,0,0,0.13401731324142352,0.4941276959214179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.7535901911063645
2011-05-06 00:00:00,0,1,0.47454972592012523,0.44,0.09801602943108662,0,1,0,0,0.13209361974991984,0.4751227845398248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.04305126783455
2011-05-06 01:00:00,0,1,0.4406533169258306,0.62,0.09801602943108662,0,1,0,0,0.1279256171849952,0.438821268417681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4965075614664802
2011-05-06 02:00:00,0,1,0.42364917776037586,0.62,0.01957692813033768,0,1,0,0,0.1260019236934915,0.41405082212257105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.833213344056216
2011-05-06 03:00:00,0,1,0.3897527687660812,0.71,0.01957692813033768,0,0,0,0,0.1484450144277012,0.38970745248772165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.302585092994046
2011-05-06 04:00:00,0,1,0.3897527687660812,0.71,0.01957692813033768,0,0,0,0,0.1484450144277012,0.38970745248772165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471805599453
2011-05-06 05:00:00,0,1,0.3728604989372413,0.81,0.01957692813033768,0,0,0,0,0.1462007053542802,0.3621610079009182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.833213344056216
2011-05-06 06:00:00,0,1,0.3897527687660812,0.81,0.0,0,0,0,0,0.1484450144277012,0.39034806747811246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.418840607796598
2011-05-06 07:00:00,0,1,0.4406533169258306,0.8200000000000001,0.17381412644140573,0,1,0,0,0.1279256171849952,0.44714926329276106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.407171771460119
2011-05-06 08:00:00,0,1,0.45754558675467055,0.77,0.21560898699251088,0,1,0,1,0.13016992625841614,0.4725603245782618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.111467339502679
2011-05-06 09:00:00,0,1,0.4914419957489652,0.67,0.25489423203258443,0,1,0,0,0.13401731324142352,0.5184710655562675,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.241747015059643
2011-05-06 10:00:00,0,1,0.5593466830741693,0.49,0.31375640520299575,0,0,0,0,0.14203270278935556,0.5923553277813368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.852030263919617
2011-05-06 11:00:00,0,1,0.5593466830741693,0.49,0.31375640520299575,0,0,0,0,0.14203270278935556,0.5923553277813368,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.111987788356544
2011-05-06 12:00:00,0,1,0.5762389529030093,0.49,0.3529102614636711,0,0,0,1,0.14395639628085927,0.6149903907751443,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.5093883366279774
2011-05-06 13:00:00,0,1,0.5932430920684639,0.4,0.31375640520299575,0,0,0,1,0.1462007053542802,0.6199017723681403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.537334267018537
2011-05-06 14:00:00,0,1,0.6779281798858933,0.4,0.4706346078044935,0,0,0,0,0.050977877524847726,0.6410420670510356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.365976015021851
2011-05-06 15:00:00,0,1,0.6779281798858933,0.38,0.3921955065037446,0,0,0,0,0.050977877524847726,0.6367713004484304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.564520407322694
2011-05-06 16:00:00,0,1,0.6779281798858933,0.4,0.21560898699251088,0,0,0,0,0.050977877524847726,0.6410420670510356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.84354441703136
2011-05-06 17:00:00,0,1,0.5932430920684639,0.4,0.3529102614636711,0,0,0,1,0.1462007053542802,0.6199017723681403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.317164686747284
2011-05-06 18:00:00,0,1,0.5593466830741693,0.52,0.3529102614636711,1,0,0,1,0.14203270278935556,0.5972667093743328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.154858094016418
2011-05-06 19:00:00,0,1,0.5593466830741693,0.52,0.3529102614636711,1,0,0,0,0.14203270278935556,0.5972667093743328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.680172609017068
2011-05-06 20:00:00,0,1,0.5423425439087146,0.48,0.01957692813033768,0,1,0,0,0.14010900929785186,0.5682254964766177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.25227342804663
2011-05-06 21:00:00,0,1,0.5084461349144199,0.67,0.058730784391013036,0,1,0,0,0.1362616223148445,0.5440956651718983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.030437921392435
2011-05-06 22:00:00,0,1,0.4914419957489652,0.72,0.17645513073183552,0,1,0,0,0.13401731324142352,0.5229553704890028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0238805208462765
2011-05-06 23:00:00,0,1,0.47454972592012523,0.8200000000000001,0.058730784391013036,0,1,0,0,0.13209361974991984,0.5039504591074099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.795790545596741
2011-05-07 00:00:00,0,0,0.45754558675467055,0.8200000000000001,0.058730784391013036,0,1,0,0,0.13016992625841614,0.4755498612000856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.465908118654584
2011-05-07 01:00:00,0,0,0.45754558675467055,0.8200000000000001,0.01957692813033768,0,1,0,0,0.13016992625841614,0.4755498612000856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.07753744390572
2011-05-07 02:00:00,0,0,0.45754558675467055,0.8200000000000001,0.0,0,1,0,0,0.13016992625841614,0.4755498612000856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.970291913552122
2011-05-07 03:00:00,0,0,0.45754558675467055,0.77,0.0,0,1,0,0,0.13016992625841614,0.4725603245782618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9444389791664403
2011-05-07 04:00:00,0,0,0.4406533169258306,0.8200000000000001,0.01957692813033768,0,1,0,0,0.1279256171849952,0.44714926329276106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.791759469228055
2011-05-07 05:00:00,0,0,0.4914419957489652,0.59,0.058730784391013036,0,1,0,0,0.13401731324142352,0.5109972240017083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0794415416798357
2011-05-07 06:00:00,0,0,0.45754558675467055,0.77,0.0,0,1,0,0,0.13016992625841614,0.4725603245782618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.6390573296152584
2011-05-07 07:00:00,0,0,0.5084461349144199,0.59,0.17381412644140573,0,1,0,0,0.1362616223148445,0.5353405936365577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.713572066704308
2011-05-07 08:00:00,0,0,0.5423425439087146,0.52,0.13716988569176194,0,1,0,0,0.14010900929785186,0.5739910313901345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.7535901911063645
2011-05-07 09:00:00,0,0,0.5593466830741693,0.49,0.25489423203258443,0,0,0,0,0.14203270278935556,0.5923553277813368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.389071729816501
2011-05-07 10:00:00,0,0,0.5762389529030093,0.49,0.27447116016292217,0,0,0,1,0.14395639628085927,0.6149903907751443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.700443573390687
2011-05-07 11:00:00,0,0,0.5762389529030093,0.43,0.17381412644140573,0,0,0,1,0.14395639628085927,0.604099935938501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.8522024797744745
2011-05-07 12:00:00,0,0,0.6779281798858933,0.4,0.13716988569176194,0,0,0,1,0.050977877524847726,0.6410420670510356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.924255797414532
2011-05-07 13:00:00,0,0,0.6779281798858933,0.35000000000000003,0.25489423203258443,0,0,0,1,0.050977877524847726,0.6301516122143925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.07993319509559
2011-05-07 14:00:00,0,0,0.6779281798858933,0.35000000000000003,0.09801602943108662,1,0,0,1,0.050977877524847726,0.6301516122143925,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.937536205082426
2011-05-07 15:00:00,0,0,0.6779281798858933,0.38,0.21560898699251088,0,0,0,1,0.050977877524847726,0.6367713004484304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.937536205082426
2011-05-07 16:00:00,0,0,0.6779281798858933,0.38,0.13716988569176194,0,0,0,1,0.050977877524847726,0.6367713004484304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.8377304471659395
2011-05-07 17:00:00,0,0,0.5932430920684639,0.4,0.17645513073183552,0,0,0,1,0.1462007053542802,0.6199017723681403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.872117789475416
2011-05-07 18:00:00,0,0,0.5932430920684639,0.37,0.09801602943108662,0,0,0,1,0.1462007053542802,0.6139226991244929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.66988092298052
2011-05-07 19:00:00,0,0,0.5762389529030093,0.43,0.13716988569176194,0,0,0,1,0.14395639628085927,0.604099935938501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.5909869805108565
2011-05-07 20:00:00,0,0,0.5762389529030093,0.43,0.058730784391013036,0,0,0,0,0.14395639628085927,0.604099935938501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.393627546352362
2011-05-07 21:00:00,0,0,0.5593466830741693,0.49,0.17645513073183552,0,0,0,0,0.14203270278935556,0.5923553277813368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.209486152841421
2011-05-07 22:00:00,0,0,0.5593466830741693,0.49,0.13716988569176194,0,0,0,0,0.14203270278935556,0.5923553277813368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.795790545596741
2011-05-07 23:00:00,0,0,0.5253384047432598,0.59,0.01957692813033768,0,1,0,0,0.13818531580634819,0.5596839632714071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.787491742782046
2011-05-08 00:00:00,0,0,0.5253384047432598,0.59,0.01957692813033768,0,1,0,0,0.13818531580634819,0.5596839632714071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.61512051684126
