datetime,holiday,workingday,atemp,humidity,windspeed,casual,registered,count,day,rainyday,ideal,sticky,peak,hour_0,hour_1,hour_2,hour_3,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hw_0,hw_1,hw_2,hw_3,hw_5,hw_6,hw_7,hw_8,hw_9,hw_10,hw_11,hw_12,hw_13,hw_14,hw_15,hw_16,hw_17,hw_18,hw_19,hw_20,hw_21,hw_22,hw_23,year_2012,dayofweek_0,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,season_2,season_3,season_4,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,log_count,temp(difference),discomfort_index
2011-05-01 04:00:00,0,0,0.4406533169258306,0.76,0.01957692813033768,6,11,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.8903717578961645,0.1279256171849952,0.4448003416613283
2011-05-01 05:00:00,0,0,0.4406533169258306,0.8200000000000001,0.0,0,10,10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.3978952727983707,0.1279256171849952,0.44714926329276106
2011-05-01 06:00:00,0,0,0.4406533169258306,0.8200000000000001,0.0,4,9,13,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.639057329615259,0.1279256171849952,0.44714926329276106
2011-05-01 07:00:00,0,0,0.45754558675467055,0.77,0.0,7,26,33,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5263605246161616,0.13016992625841614,0.4725603245782618
2011-05-01 08:00:00,0,0,0.47454972592012523,0.77,0.058730784391013036,16,43,59,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0943445622221,0.13209361974991984,0.5001067691650652
2011-05-01 09:00:00,0,0,0.4914419957489652,0.72,0.058730784391013036,45,96,141,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.955827057601261,0.13401731324142352,0.5229553704890028
2011-05-01 10:00:00,0,0,0.5084461349144199,0.63,0.13716988569176194,109,155,264,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.579729825986222,0.1362616223148445,0.5398248985692934
2011-05-01 11:00:00,0,0,0.4914419957489652,0.8200000000000001,0.01957692813033768,109,141,250,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.5254529391317835,0.13401731324142352,0.5323510570147342
2011-05-01 12:00:00,0,0,0.5084461349144199,0.77,0.01957692813033768,109,172,281,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.641907070938114,0.1362616223148445,0.5551996583386719
2011-05-01 13:00:00,0,0,0.5253384047432598,0.63,0.09801602943108662,123,209,332,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.808142489980444,0.13818531580634819,0.5648088831945336
2011-05-01 14:00:00,0,0,0.5253384047432598,0.68,0.01957692813033768,85,153,238,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.476463551931511,0.13818531580634819,0.5712150330984412
2011-05-01 15:00:00,0,0,0.5253384047432598,0.72,0.16144401361146946,113,153,266,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.58724865840025,0.13818531580634819,0.5763399530215675
2011-05-01 16:00:00,0,0,0.5253384047432598,0.72,0.13716988569176194,75,139,214,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.3706380281276624,0.13818531580634819,0.5763399530215675
2011-05-01 17:00:00,0,0,0.5084461349144199,0.8200000000000001,0.21560898699251088,60,136,196,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.2832037287379885,0.1362616223148445,0.5607516549220585
2011-05-01 18:00:00,0,0,0.4914419957489652,0.8200000000000001,0.0,33,126,159,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.075173815233827,0.13401731324142352,0.5323510570147342
2011-05-01 19:00:00,0,0,0.4914419957489652,0.84,0.01957692813033768,47,131,178,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.187385805840755,0.13401731324142352,0.5342729019859066
2011-05-01 20:00:00,0,0,0.4914419957489652,0.8200000000000001,0.16144401361146946,35,86,121,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.804021044733257,0.13401731324142352,0.5323510570147342
2011-05-01 21:00:00,0,0,0.4914419957489652,0.8200000000000001,0.16144401361146946,23,82,105,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.663439094112067,0.13401731324142352,0.5323510570147342
2011-05-01 22:00:00,0,0,0.4914419957489652,0.8200000000000001,0.16144401361146946,32,68,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.61512051684126,0.13401731324142352,0.5323510570147342
2011-05-01 23:00:00,0,0,0.4914419957489652,0.77,0.13716988569176194,64,82,146,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.990432586778736,0.13401731324142352,0.5276532137518685
2011-05-02 00:00:00,0,1,0.4914419957489652,0.72,0.058730784391013036,68,109,177,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.181783550292085,0.13401731324142352,0.5229553704890028
2011-05-02 01:00:00,0,1,0.4914419957489652,0.72,0.058730784391013036,41,73,114,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.74493212836325,0.13401731324142352,0.5229553704890028
2011-05-02 02:00:00,0,1,0.47454972592012523,0.77,0.17645513073183552,16,19,35,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.58351893845611,0.13209361974991984,0.5001067691650652
2011-05-02 03:00:00,0,1,0.47454972592012523,0.77,0.058730784391013036,9,7,16,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.833213344056216,0.13209361974991984,0.5001067691650652
2011-05-02 04:00:00,0,1,0.47454972592012523,0.77,0.09801602943108662,9,8,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.8903717578961645,0.13209361974991984,0.5001067691650652
2011-05-02 05:00:00,0,1,0.47454972592012523,0.77,0.058730784391013036,4,16,20,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.044522437723423,0.13209361974991984,0.5001067691650652
2011-05-02 06:00:00,0,1,0.47454972592012523,0.88,0.01957692813033768,3,59,62,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.143134726391533,0.13209361974991984,0.5084347640401453
2011-05-02 07:00:00,0,1,0.4914419957489652,0.8200000000000001,0.31375640520299575,16,193,209,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.3471075307174685,0.13401731324142352,0.5323510570147342
2011-05-02 08:00:00,0,1,0.5084461349144199,0.77,0.17645513073183552,21,350,371,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.918893854273146,0.1362616223148445,0.5551996583386719
2011-05-02 09:00:00,0,1,0.5253384047432598,0.77,0.25489423203258443,41,131,172,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.153291594497779,0.13818531580634819,0.5827461029254751
2011-05-02 10:00:00,0,1,0.5593466830741693,0.77,0.17645513073183552,31,77,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.6913478822291435,0.14203270278935556,0.6378389920990818
2011-05-02 11:00:00,0,1,0.5932430920684639,0.73,0.27447116016292217,34,96,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.875197323201151,0.1462007053542802,0.6850309630578689
2011-05-02 12:00:00,0,1,0.6610359100570533,0.6900000000000001,0.17645513073183552,40,147,187,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.236441962829949,0.10163513946777814,0.7294469357249628
2011-05-02 13:00:00,0,1,0.6610359100570533,0.6900000000000001,0.13716988569176194,51,119,170,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.14166355650266,0.10163513946777814,0.7294469357249628
2011-05-02 14:00:00,0,1,0.6610359100570533,0.6900000000000001,0.17645513073183552,48,133,181,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.204006687076795,0.12760500160307792,0.7554986120008541
2011-05-02 15:00:00,0,1,0.6779281798858933,0.61,0.13716988569176194,45,110,155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.049856007249537,0.12984931067649888,0.7604099935938503
2011-05-02 16:00:00,0,1,0.6779281798858933,0.61,0.17645513073183552,49,220,269,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.598421958998375,0.12984931067649888,0.7604099935938503
2011-05-02 17:00:00,0,1,0.6779281798858933,0.65,0.13716988569176194,65,472,537,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.2878585601617845,0.12984931067649888,0.7710869101003631
2011-05-02 18:00:00,0,1,0.6610359100570533,0.65,0.13716988569176194,68,450,518,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.251903883165888,0.12760500160307792,0.7454623104847321
2011-05-02 19:00:00,0,1,0.6610359100570533,0.6900000000000001,0.058730784391013036,46,268,314,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.752572638825633,0.10163513946777814,0.7294469357249628
2011-05-02 20:00:00,0,1,0.6610359100570533,0.6900000000000001,0.058730784391013036,44,174,218,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.389071729816501,0.10163513946777814,0.7294469357249628
2011-05-02 21:00:00,0,1,0.6440317708915986,0.73,0.01957692813033768,54,178,232,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.4510384535657,0.09971144597627443,0.7119367926542813
2011-05-02 22:00:00,0,1,0.6440317708915986,0.73,0.16144401361146946,28,97,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.836281906951478,0.09971144597627443,0.7119367926542813
2011-05-02 23:00:00,0,1,0.5762389529030093,0.8300000000000001,0.13716988569176194,16,48,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.174387269895637,0.14395639628085927,0.676062353192398
2011-05-03 00:00:00,0,1,0.5762389529030093,0.8300000000000001,0.17645513073183552,0,16,16,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.833213344056216,0.14395639628085927,0.676062353192398
2011-05-03 01:00:00,0,1,0.5762389529030093,0.78,0.21560898699251088,0,14,14,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.70805020110221,0.14395639628085927,0.6670937433269272
2011-05-03 02:00:00,0,1,0.5762389529030093,0.78,0.21560898699251088,0,5,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.791759469228055,0.14395639628085927,0.6670937433269272
2011-05-03 03:00:00,0,1,0.5593466830741693,0.8300000000000001,0.25489423203258443,0,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0986122886681096,0.14203270278935556,0.6476617552850737
2011-05-03 04:00:00,0,1,0.5423425439087146,0.88,0.17645513073183552,3,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.6094379124341003,0.14010900929785186,0.6263079222720479
2011-05-03 05:00:00,0,1,0.5423425439087146,0.88,0.058730784391013036,0,14,14,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.70805020110221,0.14010900929785186,0.6263079222720479
2011-05-03 06:00:00,0,1,0.5423425439087146,0.9400000000000001,0.09801602943108662,7,102,109,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.700480365792417,0.14010900929785186,0.6350629938073885
2011-05-03 07:00:00,0,1,0.5593466830741693,0.88,0.17645513073183552,17,248,265,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.583496308781699,0.14203270278935556,0.6557762118300235
2011-05-03 08:00:00,0,1,0.5762389529030093,0.8300000000000001,0.25489423203258443,24,435,459,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.131226489483141,0.14395639628085927,0.676062353192398
2011-05-03 09:00:00,0,1,0.6271395010627586,0.78,0.3529102614636711,29,157,186,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.231108616854587,0.12375761462007054,0.7226137091607944
2011-05-03 10:00:00,0,1,0.6610359100570533,0.6900000000000001,0.3529102614636711,36,91,127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.852030263919617,0.12760500160307792,0.7554986120008541
2011-05-03 11:00:00,0,1,0.6779281798858933,0.65,0.31375640520299575,20,120,140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.948759890378168,0.12984931067649888,0.7710869101003631
2011-05-03 12:00:00,0,1,0.694932319051348,0.61,0.5293653921955066,48,169,217,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.384495062789089,0.13177300416800256,0.78518043988896
2011-05-03 13:00:00,0,1,0.711824588880188,0.58,0.6862435947970045,50,144,194,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.272999558563747,0.13369669765950626,0.800768737988469
2011-05-03 14:00:00,0,1,0.711824588880188,0.58,0.5686506372355801,36,122,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0689042022202315,0.13369669765950626,0.800768737988469
2011-05-03 15:00:00,0,1,0.711824588880188,0.58,0.4706346078044935,37,117,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.043425116919247,0.13369669765950626,0.800768737988469
2011-05-03 16:00:00,0,1,0.7288287280456427,0.54,0.49021153593483124,46,225,271,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.605802066295998,0.13562039115100993,0.8122998078155029
2011-05-03 17:00:00,0,1,0.711824588880188,0.54,0.49021153593483124,53,464,517,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.249975242259483,0.13369669765950626,0.7888105915011746
