datetime,holiday,workingday,atemp,humidity,windspeed,log_count,rainyday,ideal,sticky,peak,temp(difference),discomfort_index,hour_0,hour_1,hour_2,hour_3,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hw_0,hw_1,hw_2,hw_3,hw_5,hw_6,hw_7,hw_8,hw_9,hw_10,hw_11,hw_12,hw_13,hw_14,hw_15,hw_16,hw_17,hw_18,hw_19,hw_20,hw_21,hw_22,hw_23,year_2012,dayofweek_0,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,season_2,season_3,season_4,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2011-05-19 22:00:00,0,1,0.5253384047432598,0.8200000000000001,0.27447116016292217,4.382026634673881,1,1,0,0,0.13818531580634819,0.5891522528293828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-19 23:00:00,0,1,0.5084461349144199,0.9400000000000001,0.17381412644140573,4.290459441148391,0,1,0,0,0.1362616223148445,0.5739910313901345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-06-01 00:00:00,0,1,0.7288287280456427,0.79,0.09801602943108662,3.5553480614894135,0,0,0,0,0.10932991343379289,0.8641896220371558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 01:00:00,0,1,0.7288287280456427,0.84,0.21560898699251088,2.8903717578961645,0,0,0,0,0.10932991343379289,0.879137305146274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 02:00:00,0,1,0.7288287280456427,0.79,0.09801602943108662,1.3862943611198906,0,0,0,0,0.10932991343379289,0.8641896220371558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 03:00:00,0,1,0.694932319051348,0.89,0.13716988569176194,1.9459101490553132,0,0,0,0,0.13177300416800256,0.8646166986974163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 04:00:00,0,1,0.694932319051348,0.89,0.17645513073183552,1.6094379124341003,0,0,0,0,0.13177300416800256,0.8646166986974163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 05:00:00,0,1,0.6440317708915986,0.89,0.0,3.091042453358316,0,0,0,0,0.17826226354600833,0.8349348708093102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 06:00:00,0,1,0.694932319051348,0.89,0.0,4.859812404361672,0,0,0,0,0.13177300416800256,0.8646166986974163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 07:00:00,0,1,0.7288287280456427,0.79,0.09801602943108662,5.652489180268651,0,0,0,0,0.10932991343379289,0.8641896220371558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 08:00:00,0,1,0.7627251370399374,0.79,0.13716988569176194,6.12029741895095,0,0,0,1,0.08720743828150049,0.8919496049540893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 09:00:00,0,1,0.7796174068687771,0.74,0.17645513073183552,5.337538079701318,0,0,1,0,0.08945174735492145,0.9030535981208626,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 10:00:00,0,1,0.8135138158630718,0.75,0.21560898699251088,4.7535901911063645,0,0,1,0,0.06700865662071176,0.9335895793294898,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 11:00:00,0,1,0.8813066338516612,0.59,0.17645513073183552,4.727387818712341,0,0,0,0,0.048733568451426734,0.95024556907965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 12:00:00,0,1,0.9152030428459559,0.53,0.17381412644140573,5.135798437050262,0,0,0,1,0.05258095543443411,0.9726670937433269,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 13:00:00,0,1,0.8983107730171159,0.37,0.13716988569176194,5.043425116919247,0,0,0,1,0.12952869509458162,0.9434123425154816,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 14:00:00,0,1,0.8983107730171159,0.37,0.21560898699251088,4.983606621708336,0,0,0,0,0.12952869509458162,0.9434123425154816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 15:00:00,0,1,0.9152030428459559,0.39,0.27447116016292217,5.030437921392435,0,0,0,0,0.10516191086886825,0.9530215673713432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 16:00:00,0,1,0.8813066338516612,0.47000000000000003,0.27447116016292217,5.58724865840025,0,0,0,0,0.10131452388586087,0.9464018791373051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 17:00:00,0,1,0.8813066338516612,0.47000000000000003,0.27447116016292217,6.18826412308259,0,0,0,1,0.10131452388586087,0.9464018791373051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 18:00:00,0,1,0.8644143640228213,0.56,0.3921955065037446,5.736572297479192,1,0,0,1,0.07277973709522281,0.938073884262225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 19:00:00,0,1,0.7796174068687771,0.79,0.09801602943108662,5.579729825986222,0,0,1,0,0.08945174735492145,0.9199231262011532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 20:00:00,0,1,0.7796174068687771,0.79,0.21560898699251088,5.54907608489522,0,0,1,0,0.08945174735492145,0.9199231262011532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 21:00:00,0,1,0.7627251370399374,0.7000000000000001,0.25489423203258443,5.25227342804663,0,0,1,0,0.11349791599871756,0.8896006833226565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 22:00:00,0,1,0.7627251370399374,0.66,0.058730784391013036,4.867534450455582,0,0,1,0,0.11349791599871756,0.8761477685244502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01 23:00:00,0,1,0.7288287280456427,0.51,0.09801602943108662,4.248495242049359,0,0,0,0,0.161910868868227,0.8257527226137092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 00:00:00,0,1,0.711824588880188,0.4,0.3529102614636711,3.7612001156935624,0,0,0,0,0.18627765309394034,0.7888105915011746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 01:00:00,0,1,0.711824588880188,0.38,0.01957692813033768,2.772588722239781,0,0,0,0,0.1599871753767233,0.7612641469143712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 02:00:00,0,1,0.694932319051348,0.39,0.17381412644140573,1.9459101490553132,0,0,0,0,0.15806348188521963,0.7435404655135597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 03:00:00,0,1,0.6779281798858933,0.44,0.01957692813033768,1.6094379124341003,0,0,0,0,0.12984931067649888,0.7149263292761049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 04:00:00,0,1,0.6779281798858933,0.41000000000000003,0.13716988569176194,1.3862943611198906,0,0,0,0,0.12984931067649888,0.7070254110612856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 05:00:00,0,1,0.6779281798858933,0.39,0.17645513073183552,3.4657359027997265,0,0,0,0,0.12984931067649888,0.7016869528080291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 06:00:00,0,1,0.6779281798858933,0.39,0.058730784391013036,4.736198448394496,0,0,0,0,0.12984931067649888,0.7016869528080291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 07:00:00,0,1,0.694932319051348,0.34,0.21560898699251088,5.720311776607412,0,0,0,0,0.15806348188521963,0.7285927824044415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 08:00:00,0,1,0.694932319051348,0.32,0.27447116016292217,6.148468295917647,0,0,0,1,0.15806348188521963,0.7224001708306641,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 09:00:00,0,1,0.694932319051348,0.26,0.3529102614636711,5.420534999272286,0,0,0,0,0.18435395960243667,0.7230407858210549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 10:00:00,0,1,0.711824588880188,0.28,0.5293653921955066,4.941642422609304,0,0,0,0,0.1599871753767233,0.7294469357249628,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 11:00:00,0,1,0.711824588880188,0.28,0.3921955065037446,5.111987788356544,0,0,0,0,0.18627765309394034,0.7484518471065557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 12:00:00,0,1,0.7288287280456427,0.25,0.49021153593483124,5.4510384535657,0,0,0,1,0.18820134658544405,0.7569933803117662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 13:00:00,0,1,0.7457209978744826,0.24,0.3529102614636711,5.318119993844216,0,0,0,1,0.21673613337608208,0.7900918214819562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 14:00:00,0,1,0.7288287280456427,0.24,0.31375640520299575,5.225746673713202,0,0,0,0,0.21449182430266112,0.7717275250907539,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 15:00:00,0,1,0.7457209978744826,0.21,0.3921955065037446,5.241747015059643,0,0,0,0,0.21673613337608208,0.7783472133247921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 16:00:00,0,1,0.7457209978744826,0.22,0.5293653921955066,5.765191102784844,0,0,0,0,0.21673613337608208,0.7824044415972667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 17:00:00,0,1,0.711824588880188,0.2,0.5686506372355801,6.35088571671474,0,0,0,1,0.2125681308111574,0.7392696989109545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 18:00:00,0,1,0.711824588880188,0.22,0.3921955065037446,6.26530121273771,0,0,0,1,0.18627765309394034,0.7283792440743114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 19:00:00,0,1,0.694932319051348,0.23,0.27447116016292217,5.940171252720432,0,0,0,0,0.18435395960243667,0.7134315609651932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 20:00:00,0,1,0.694932319051348,0.24,0.13716988569176194,5.823045895483019,0,0,0,0,0.15806348188521963,0.6982703395259452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 21:00:00,0,1,0.6779281798858933,0.31,0.13716988569176194,5.517452896464707,0,0,0,0,0.12984931067649888,0.6803331197950032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 22:00:00,0,1,0.6779281798858933,0.33,0.21560898699251088,5.049856007249537,0,0,0,0,0.10355883295928181,0.6658125133461456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02 23:00:00,0,1,0.6779281798858933,0.35000000000000003,0.17645513073183552,4.727387818712341,0,0,0,0,0.07726835524206477,0.650437753576767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03 00:00:00,0,1,0.6779281798858933,0.38,0.25489423203258443,4.23410650459726,0,0,0,0,0.07726835524206477,0.6574845184710655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03 01:00:00,0,1,0.6779281798858933,0.38,0.3529102614636711,3.1354942159291497,0,0,0,0,0.050977877524847726,0.6367713004484304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03 02:00:00,0,1,0.5762389529030093,0.43,0.17645513073183552,2.5649493574615367,0,0,0,0,0.14395639628085927,0.604099935938501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03 03:00:00,0,1,0.5593466830741693,0.49,0.17645513073183552,1.791759469228055,0,0,0,0,0.14203270278935556,0.5923553277813368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03 04:00:00,0,1,0.5423425439087146,0.48,0.31375640520299575,1.9459101490553132,0,1,0,0,0.14010900929785186,0.5682254964766177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03 05:00:00,0,1,0.5423425439087146,0.48,0.3529102614636711,3.367295829986474,0,1,0,0,0.14010900929785186,0.5682254964766177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03 06:00:00,0,1,0.5593466830741693,0.45,0.27447116016292217,4.672828834461906,0,0,0,0,0.14203270278935556,0.5857356395472987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03 07:00:00,0,1,0.5593466830741693,0.45,0.21560898699251088,5.627621113690637,0,0,0,0,0.14203270278935556,0.5857356395472987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03 08:00:00,0,1,0.5762389529030093,0.43,0.31375640520299575,6.220590170099739,0,0,0,1,0.14395639628085927,0.604099935938501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03 09:00:00,0,1,0.5932430920684639,0.4,0.09801602943108662,5.442417710521793,0,0,0,0,0.1462007053542802,0.6199017723681403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03 10:00:00,0,1,0.6779281798858933,0.33,0.21560898699251088,5.087596335232384,0,0,0,0,0.07726835524206477,0.6459534486440318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03 11:00:00,0,1,0.6779281798858933,0.31,0.31375640520299575,5.262690188904886,0,0,0,0,0.10355883295928181,0.6606875934230195,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03 12:00:00,0,1,0.6779281798858933,0.27,0.25489423203258443,5.560681631015528,0,0,0,1,0.12984931067649888,0.6696562032884904,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03 13:00:00,0,1,0.6779281798858933,0.26,0.21560898699251088,5.517452896464707,0,0,0,1,0.15613978839371595,0.6856715780482597,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03 14:00:00,0,1,0.694932319051348,0.28,0.25489423203258443,5.484796933490655,0,0,0,0,0.15806348188521963,0.7104420243433697,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
